Date,Close,Return,RealizedVol,VIX,HY_OAS,GPR,CESI,PMI_change,PutCall,HHI,MeanCorr,f_bur,f_cat,f_sent,f_mac,f_liq,C_norm
1996-03-06,652,-0.00579602,0.13146879,16.55999947,,162.3377533,,,,,,,0.68771748,,,,
1996-03-07,653.6500244,0.00252752,0.12930195,16.48999977,,126.9339981,,,,,,,0.24955275,,,,
1996-03-08,633.5,-0.03131208,0.16842395,20.70000076,,149.439148,,,,,,,0.55727244,,,,
1996-03-11,640.0200195,0.01023946,0.16911229,19.39999962,,122.6876907,,,,,,,0.1818602,,,,
1996-03-12,637.0900269,-0.00458848,0.16940005,19.09000015,,148.1229401,,,,,,,0.54185384,,,,
1996-03-13,638.5499878,0.00228899,0.16673895,18.12999916,,119.0144119,,,,,,,0.12179081,,,,
1996-03-14,640.8699951,0.00362666,0.16775068,16.93000031,,143.2696381,,,,,,,0.48222552,,,,
1996-03-15,641.4299927,0.00087343,0.16644432,16.54000092,,136.4728241,,,,,,,0.39064567,,,,
1996-03-18,652.6500244,0.01734099,0.17674932,17.30999947,,61.2493248,,,,,,,-0.6856382,,,,
1996-03-19,651.6900024,-0.00147204,0.17583376,18.35000038,,59.89344025,,,,,,,-0.69717694,,,,
1996-03-20,649.9799805,-0.00262743,0.17107858,18.65999985,,94.52203369,,,,,,,-0.27735277,,,,
1996-03-21,649.1900024,-0.00121613,0.16651121,17.73999977,,58.48164749,,,,,,,-0.70885781,,,,
1996-03-22,650.6199951,0.00220031,0.15581202,17.04999924,,71.37345123,,,,,,,-0.5847677,,,,
1996-03-25,650.039978,-0.00089188,0.15577737,17.84000015,,137.3632507,,,,,,,0.4051696,,,,
1996-03-26,652.9699707,0.00449728,0.14981036,17.79999924,,33.60575867,,,,,,,-0.86148473,,,,
1996-03-27,648.9099731,-0.00623715,0.15042576,17.88999939,,75.9968338,,,,,,,-0.53120389,,,,
1996-03-28,648.9400024,4.628e-05,0.14973157,18.15999985,,88.98228455,,,,,,,-0.35854303,,,,
1996-03-29,645.5,-0.00531506,0.14897612,18.87999916,,99.25296783,,,,,,,-0.20112822,,,,
1996-04-01,653.7299805,0.01266918,0.15380129,17.89999962,,152.6528931,,,,,,,0.59565041,,,,
1996-04-02,655.2600098,0.00233773,0.15024822,16.45000076,,88.33514404,,,,,,,-0.36821295,,,,
1996-04-03,655.8800049,0.00094573,0.14792393,16.32999992,,81.84497833,,,,,,,-0.45774595,,,,
1996-04-04,655.8599854,-3.052e-05,0.1464149,16.18000031,,77.03646088,,,,,,,-0.51863871,,,,
1996-04-08,644.2399902,-0.01787602,0.15899034,18.71999931,,133.6650085,,,,,,,0.35456881,,,,
1996-04-09,642.1900024,-0.0031871,0.11431134,17.31999969,,76.79832458,,,,,,,-0.5216483,,,,
1996-04-10,633.5,-0.01362421,0.11888349,20.21999931,,73.30716705,,,,,,,-0.56260475,,,,
1996-04-11,631.1799927,-0.00366893,0.11852595,19.64999962,,111.1313095,,,,,,,-0.00479662,,,,
1996-04-12,636.710022,0.00872326,0.12242673,17.37999916,,98.08410645,,,,,,,-0.21910454,,,,
1996-04-15,642.4899902,0.00903691,0.12590767,16.82999992,,96.32668304,,,,,,,-0.24680055,,,,
1996-04-16,645,0.00389908,0.12657024,16.45000076,,79.53905487,,,,,,,-0.4872752,,,,
1996-04-17,641.6099854,-0.0052697,0.11146671,17.06999969,,149.3370666,,,,,,,0.56114486,,,,
1996-04-18,643.6099854,0.00311231,0.11225336,16.40999985,,139.0772705,,,,,,,0.43226663,,,,
1996-04-19,645.0700073,0.00226592,0.11241629,15.11999989,,112.3609695,,,,,,,0.01570584,,,,
1996-04-22,647.8900146,0.0043621,0.11353689,15.38000011,,135.0755768,,,,,,,0.37625942,,,,
1996-04-23,651.5800171,0.00567926,0.11505273,15.01000023,,137.3085022,,,,,,,0.40775397,,,,
1996-04-24,650.1699829,-0.00216637,0.11527152,14.90999985,,94.7952652,,,,,,,-0.27181966,,,,
1996-04-25,652.8699951,0.00414418,0.11510468,14.72000027,,95.87750244,,,,,,,-0.25486853,,,,
1996-04-26,653.460022,0.00090334,0.11287127,14.75,,129.1953125,,,,,,,0.28899681,,,,
1996-04-29,654.1599731,0.00107057,0.11289428,15.44999981,,97.2378006,,,,,,,-0.23360577,,,,
1996-04-30,654.1699829,1.53e-05,0.11099946,15.82999992,,125.3664551,,,,,,,0.229296,,,,
1996-05-01,654.5800171,0.0006266,0.10202557,16.06999969,,92.87572479,,,,,,,-0.30158197,,,,
1996-05-02,643.3800049,-0.0172583,0.1178703,18.62000084,,61.67014313,,,,,,,-0.68282383,,,,
1996-05-03,641.6300049,-0.00272372,0.11784298,16.70000076,,41.46468735,,,,,,,-0.82515582,,,,
1996-05-06,640.8099976,-0.00127882,0.11778677,16.92000008,,106.675911,,,,,,,-0.0783279,,,,
1996-05-07,638.2600098,-0.00398726,0.10158174,16.87000084,,50.53848267,,,,,,,-0.76987217,,,,
1996-05-08,644.7700195,0.01014796,0.1073823,15.77999973,,66.16313934,,,,,,,-0.63948408,,,,
1996-05-09,645.4400024,0.00103856,0.094901,16.98999977,,99.72389221,,,,,,,-0.19157079,,,,
1996-05-10,652.0900269,0.01025037,0.09865263,15.60999966,,56.66234207,,,,,,,-0.72421356,,,,
1996-05-13,661.5100098,0.01434248,0.10548334,15.15999985,,89.528862,,,,,,,-0.34909384,,,,
1996-05-14,665.5999756,0.00616374,0.10345643,14.89999962,,57.5265007,,,,,,,-0.71699592,,,,
1996-05-15,665.4199829,-0.00027046,0.10333914,15.59000015,,65.81260681,,,,,,,-0.64215508,,,,
1996-05-16,664.8499756,-0.00085698,0.10080479,15.71000004,,95.89011383,,,,,,,-0.25103071,,,,
1996-05-17,668.9099731,0.00608807,0.10185382,15.13000011,,71.14239502,,,,,,,-0.58630305,,,,
1996-05-20,673.1500244,0.00631874,0.10303015,15.80000019,,106.8570175,,,,,,,-0.0717272,,,,
1996-05-21,672.7600098,-0.00057956,0.10304228,16,,136.5553131,,,,,,,0.40292487,,,,
1996-05-22,678.4199829,0.00837787,0.10473462,15.5,,76.44387054,,,,,,,-0.5250014,,,,
1996-05-23,676,-0.00357346,0.10553708,16.17000008,,107.5509033,,,,,,,-0.06002797,,,,
1996-05-24,678.5100098,0.00370616,0.10542823,15.53999996,,100.1170273,,,,,,,-0.18299093,,,,
1996-05-28,672.2299805,-0.00929872,0.11226508,16.92000008,,78.63661957,,,,,,,-0.49774142,,,,
1996-05-29,667.9299927,-0.00641715,0.11544994,17.14999962,,61.4250946,,,,,,,-0.68348504,,,,
1996-05-30,671.7000122,0.00562846,0.11648445,16.02000046,,61.4250946,,,,,,,-0.68324873,,,,
1996-05-31,669.1199951,-0.00384842,0.11781461,16.06999969,,115.8799362,,,,,,,0.08134262,,,,
1996-06-03,667.6799927,-0.0021544,0.0982385,16.86000061,,64.23261261,,,,,,,-0.6571582,,,,
1996-06-04,672.5599976,0.00728232,0.09859163,16.18000031,,59.36501694,,,,,,,-0.70103601,,,,
1996-06-05,678.4400024,0.00870473,0.10015292,16.04000092,,54.24087524,,,,,,,-0.74209312,,,,
1996-06-06,673.0300293,-0.0080061,0.10441945,16.84000015,,53.98829651,,,,,,,-0.74374353,,,,
1996-06-07,673.3099976,0.0004159,0.10084983,16.10000038,,75.4571228,,,,,,,-0.5347647,,,,
1996-06-10,672.1599731,-0.00170948,0.10164751,16.78000069,,129.541748,,,,,,,0.30423565,,,,
1996-06-11,670.9699707,-0.00177198,0.0977056,16.68000031,,65.43344116,,,,,,,-0.6444457,,,,
1996-06-12,669.039978,-0.00288057,0.0864346,17,,62.77999115,,,,,,,-0.66962464,,,,
1996-06-13,667.9199829,-0.00167544,0.08424499,17.12000084,,83.54063416,,,,,,,-0.42998615,,,,
1996-06-14,665.8499756,-0.003104,0.08499829,18.63999939,,77.94277191,,,,,,,-0.50354216,,,,
1996-06-17,665.1599731,-0.00103681,0.08502423,17.45999908,,91.77297974,,,,,,,-0.31014267,,,,
1996-06-18,662.0599976,-0.00467139,0.08350821,17.45000076,,62.57506561,,,,,,,-0.67117078,,,,
1996-06-19,661.960022,-0.00015102,0.079786,17.54000092,,115.959198,,,,,,,0.0874748,,,,
1996-06-20,662.0999756,0.0002114,0.07986033,16.96999931,,69.33280945,,,,,,,-0.60358905,,,,
1996-06-21,666.8400269,0.00713361,0.07816464,15.80000019,,118.1653137,,,,,,,0.12468217,,,,
1996-06-24,668.8499756,0.00300961,0.07856808,15.90999985,,45.94407272,,,,,,,-0.7981239,,,,
1996-06-25,668.4799805,-0.00055333,0.07706163,15.43000031,,125.0025558,,,,,,,0.23675462,,,,
1996-06-26,664.3900146,-0.0061371,0.07330821,15.22999954,,80.79433441,,,,,,,-0.46597914,,,,
1996-06-27,668.5499878,0.00624182,0.07367621,14.18999958,,181.7180023,,,,,,,0.83338712,,,,
1996-06-28,670.6300049,0.00310641,0.07176071,13.68000031,,112.0372314,,,,,,,0.02198752,,,,
1996-07-01,675.8800049,0.00779798,0.07529988,13.77999973,,107.6462174,,,,,,,-0.0521129,,,,
1996-07-02,673.6099854,-0.00336427,0.0759468,14.18999958,,96.48255157,,,,,,,-0.23616249,,,,
1996-07-03,672.4000244,-0.00179785,0.07202302,14.21000004,,59.02125168,,,,,,,-0.70317755,,,,
1996-07-05,657.4400024,-0.02249993,0.1000907,16.09000015,,86.60308075,,,,,,,-0.38595589,,,,
1996-07-08,652.539978,-0.0074811,0.0996762,16.42000008,,93.38098907,,,,,,,-0.28428612,,,,
1996-07-09,654.75,0.00338108,0.1009056,15.48999977,,126.4942398,,,,,,,0.2613609,,,,
1996-07-10,656.0599976,0.00199876,0.10154601,15.51000023,,89.74937439,,,,,,,-0.33983198,,,,
1996-07-11,645.6699829,-0.01596373,0.11379499,17.80999947,,117.6284027,,,,,,,0.11725959,,,,
1996-07-12,646.1900024,0.00080507,0.11408224,17.09000015,,59.50720596,,,,,,,-0.69916737,,,,
1996-07-15,629.7999878,-0.02569129,0.1412388,20.11000061,,84.33693695,,,,,,,-0.41781666,,,,
1996-07-16,628.3699951,-0.00227313,0.14124548,20.10000038,,80.49982452,,,,,,,-0.46981054,,,,
1996-07-17,634.0700073,0.00903021,0.14698054,19.21999931,,101.1162338,,,,,,,-0.15923391,,,,
1996-07-18,643.5599976,0.01485589,0.15812022,17.93000031,,101.8132782,,,,,,,-0.1476585,,,,
1996-07-19,638.7299805,-0.00753346,0.15947738,17.26000023,,101.9251633,,,,,,,-0.14575851,,,,
1996-07-22,633.7700195,-0.00779566,0.1606751,20.40999985,,117.7326126,,,,,,,0.12050903,,,,
1996-07-23,626.8699951,-0.01094697,0.15981326,21.54999924,,83.3350296,,,,,,,-0.43169625,,,,
1996-07-24,626.6500244,-0.00035096,0.1586558,21.44000053,,120.4570007,,,,,,,0.16600998,,,,
1996-07-25,631.1699829,0.007187,0.16244391,19.38999939,,94.64479065,,,,,,,-0.26385208,,,,
1996-07-26,635.9000244,0.00746614,0.16565717,17.45000076,,105.2802429,,,,,,,-0.08949678,,,,
1996-07-29,630.9099731,-0.00787818,0.16392431,20.09000015,,134.4230347,,,,,,,0.38406239,,,,
1996-07-30,635.2600098,0.0068712,0.16612577,20.53000069,,141.3140564,,,,,,,0.47896229,,,,
1996-07-31,639.9500122,0.00735569,0.16578434,19.45999908,,131.2301788,,,,,,,0.3365879,,,,
1996-08-01,650.0200195,0.01561309,0.17731671,18.76000023,,102.4046478,,,,,,,-0.13849025,,,,
1996-08-02,662.4899902,0.01900229,0.19125998,16.19000053,,61.06115723,,,,,,,-0.68667364,,,,
1996-08-05,660.2299805,-0.00341722,0.1745575,17.36000061,,136.3404388,,,,,,,0.41170793,,,,
1996-08-06,662.3800049,0.00325119,0.1725534,16.93000031,,134.8399353,,,,,,,0.39017848,,,,
1996-08-07,664.1599731,0.00268363,0.17243438,16.23999977,,157.7413178,,,,,,,0.66465831,,,,
1996-08-08,662.5900269,-0.00236661,0.17267647,16.04000092,,160.0703888,,,,,,,0.68597045,,,,
1996-08-09,662.0999756,-0.00073987,0.16215139,15.77000046,,116.9141617,,,,,,,0.10581356,,,,
1996-08-12,665.7700195,0.00552773,0.16283157,15.56999969,,65.78148651,,,,,,,-0.64304093,,,,
1996-08-13,660.2000122,-0.00840146,0.13523406,16.40999985,,134.8399353,,,,,,,0.38976566,,,,
1996-08-14,662.0499878,0.00279823,0.1342367,15.96000004,,68.03733826,,,,,,,-0.62002221,,,,
1996-08-15,662.2800293,0.00034741,0.13225857,15.46000004,,97.42845917,,,,,,,-0.22094077,,,,
1996-08-16,665.210022,0.00441434,0.124246,14.81000042,,54.92778015,,,,,,,-0.73882627,,,,
1996-08-19,666.5800171,0.00205737,0.11974689,15.27000046,,101.1471024,,,,,,,-0.15934923,,,,
1996-08-20,665.6900024,-0.00133609,0.11506617,14.72999954,,89.528862,,,,,,,-0.34385994,,,,
1996-08-21,665.0700073,-0.00093179,0.10531143,14.52000046,,100.2487564,,,,,,,-0.17400432,,,,
1996-08-22,670.6799927,0.0083998,0.10635248,13.71000004,,104.1688003,,,,,,,-0.10853552,,,,
1996-08-23,667.0300293,-0.00545705,0.10940574,14.18000031,,76.64038086,,,,,,,-0.52120173,,,,
1996-08-26,663.8800049,-0.00473365,0.11076675,15.38000011,,82.94379425,,,,,,,-0.43846657,,,,
1996-08-27,666.4000244,0.00378871,0.10480262,15.10999966,,51.03395462,,,,,,,-0.76745517,,,,
1996-08-28,664.8099976,-0.00238885,0.10496324,15.10000038,,63.62165833,,,,,,,-0.66342963,,,,
1996-08-29,657.4000244,-0.01120858,0.11280339,16.21999931,,91.8997345,,,,,,,-0.30627831,,,,
1996-08-30,651.9899902,-0.00826349,0.10460531,17.01000023,,120.3864059,,,,,,,0.16784376,,,,
1996-09-03,654.7199707,0.00417841,0.08083651,18.46999931,,191.7550049,,,,,,,0.8824605,,,,
1996-09-04,655.6099854,0.00135846,0.08040264,18.63999939,,192.1539764,,,,,,,0.88369093,,,,
1996-09-05,649.4400024,-0.00945562,0.0851704,20.51000023,,140.0239868,,,,,,,0.46401817,,,,
1996-09-06,655.6799927,0.0095624,0.09192309,17.10000038,,163.4359589,,,,,,,0.71700468,,,,
1996-09-09,663.7600098,0.0122478,0.1018165,16.36000061,,101.1806869,,,,,,,-0.1593059,,,,
1996-09-10,663.8099976,7.531e-05,0.10177254,16.25,,104.2257996,,,,,,,-0.10825583,,,,
1996-09-11,667.2800293,0.00521383,0.1015681,16.05999947,,131.9566803,,,,,,,0.3491922,,,,
1996-09-12,671.1500244,0.0057829,0.09843172,15.97000027,,63.13661575,,,,,,,-0.66969069,,,,
1996-09-13,680.539978,0.01389387,0.10830305,15.19999981,,98.94683075,,,,,,,-0.19596207,,,,
1996-09-16,683.9799805,0.00504208,0.10899518,15.43000031,,68.53588104,,,,,,,-0.61548738,,,,
1996-09-17,682.9400024,-0.00152164,0.10895919,15.73999977,,103.2105637,,,,,,,-0.12460785,,,,
1996-09-18,681.4699707,-0.00215482,0.10954264,15.85999966,,72.40584564,,,,,,,-0.57262128,,,,
1996-09-19,683,0.00224267,0.10926075,16.03000069,,66.41739655,,,,,,,-0.63720127,,,,
1996-09-20,687.0300293,0.00588314,0.11011483,15.64999962,,81.52692413,,,,,,,-0.45811559,,,,
1996-09-23,686.4799805,-0.00080094,0.10748127,16.45999908,,57.36048126,,,,,,,-0.72005469,,,,
1996-09-24,685.6099854,-0.00126813,0.1052126,16.45000076,,110.7027817,,,,,,,0.00443165,,,,
1996-09-25,685.8300171,0.00032088,0.10298877,16.21999931,,72.71489716,,,,,,,-0.56831557,,,,
1996-09-26,685.8599854,4.37e-05,0.10277944,16.11000061,,91.38117981,,,,,,,-0.31453967,,,,
1996-09-27,686.1900024,0.00048106,0.10193409,16.10000038,,103.4100189,,,,,,,-0.11915792,,,,
1996-09-30,687.3300171,0.00165999,0.09085236,16.95000076,,73.10494232,,,,,,,-0.56366066,,,,
1996-10-01,689.0800171,0.00254285,0.08263064,17.04999924,,76.19707489,,,,,,,-0.52629239,,,,
1996-10-02,694.0100098,0.00712898,0.08394686,16.78000069,,97.42845917,,,,,,,-0.21783921,,,,
1996-10-03,692.7800293,-0.00177385,0.08530323,16.77000046,,67.17053223,,,,,,,-0.62874681,,,,
1996-10-04,701.460022,0.01245138,0.07978654,14.80000019,,78.3377533,,,,,,,-0.49886297,,,,
1996-10-07,703.3400269,0.00267655,0.07689126,15.10999966,,60.78105545,,,,,,,-0.69015848,,,,
1996-10-08,700.6400146,-0.00384623,0.07354101,15.57999992,,74.83802795,,,,,,,-0.54205853,,,,
1996-10-09,696.7399902,-0.00558192,0.07841354,16.09000015,,104.5227661,,,,,,,-0.09798429,,,,
1996-10-10,694.6099854,-0.00306178,0.07977469,16.26000023,,63.93375778,,,,,,,-0.66055235,,,,
1996-10-11,700.6599731,0.00867219,0.08213439,15.06999969,,58.70373154,,,,,,,-0.70793963,,,,
1996-10-14,703.539978,0.00410199,0.07052556,15.13000011,,90.29955292,,,,,,,-0.32842841,,,,
1996-10-15,702.5700073,-0.00137965,0.07006358,15.82999992,,62.97657013,,,,,,,-0.66923522,,,,
1996-10-16,704.4099731,0.00261548,0.0694444,15.60000038,,48.47660065,,,,,,,-0.78472944,,,,
1996-10-17,706.9899902,0.00365597,0.06852982,15.40999985,,72.59375763,,,,,,,-0.56723104,,,,
1996-10-18,710.8200073,0.00540274,0.06968032,15.07999992,,59.79364395,,,,,,,-0.69762083,,,,
1996-10-21,709.8499756,-0.0013656,0.06898186,15.97999954,,75.48747253,,,,,,,-0.53210789,,,,
1996-10-22,706.5700073,-0.00463136,0.07184753,16.39999962,,86.52229309,,,,,,,-0.38300593,,,,
1996-10-23,707.2700195,0.00099023,0.07122449,16.45000076,,58.11522293,,,,,,,-0.71178577,,,,
1996-10-24,702.289978,-0.00706612,0.07709555,16.88999939,,71.00895691,,,,,,,-0.58439128,,,,
1996-10-25,700.9199829,-0.00195266,0.0777571,17.29000092,,49.27160263,,,,,,,-0.77861079,,,,
1996-10-28,697.2600098,-0.00523535,0.08073407,18.34000015,,36.45191574,,,,,,,-0.85138778,,,,
1996-10-29,701.5,0.00606252,0.0827659,18.28000069,,81.83991241,,,,,,,-0.44745818,,,,
1996-10-30,700.9000244,-0.00085564,0.08279032,18.47999954,,16.00274277,,,,,,,-0.92332767,,,,
1996-10-31,705.2700195,0.00621548,0.08196819,18.11000061,,76.86621094,,,,,,,-0.51203742,,,,
1996-11-01,703.7700195,-0.00212911,0.08211601,17.88999939,,70.14849091,,,,,,,-0.59185532,,,,
1996-11-04,706.7299805,0.00419704,0.0715999,18.04000092,,100.6713791,,,,,,,-0.15523361,,,,
1996-11-05,714.1400146,0.01043037,0.07938106,17.64999962,,72.98190308,,,,,,,-0.55921995,,,,
1996-11-06,724.5900269,0.01452697,0.09074936,16.96999931,,66.69599152,,,,,,,-0.62874986,,,,
1996-11-07,727.6500244,0.00421418,0.08725783,17.20999908,,42.69689941,,,,,,,-0.81810004,,,,
1996-11-08,730.8200073,0.004347,0.08552807,15.77999973,,55.76713562,,,,,,,-0.72867064,,,,
1996-11-11,731.8699951,0.00143569,0.08248198,14.03999996,,78.12659454,,,,,,,-0.49414054,,,,
1996-11-12,729.5599976,-0.00316129,0.08405579,15.35999966,,93.91300201,,,,,,,-0.26385402,,,,
1996-11-13,731.1300049,0.00214968,0.08329667,14.89000034,,96.0164566,,,,,,,-0.22985186,,,,
1996-11-14,735.8800049,0.00647578,0.08477623,13.78999996,,61.34384537,,,,,,,-0.68029373,,,,
1996-11-15,737.6199951,0.00236171,0.08459167,14.35999966,,78.44616699,,,,,,,-0.48949571,,,,
1996-11-18,737.0200195,-0.00081372,0.08419919,15.11999989,,80.21887207,,,,,,,-0.46582997,,,,
1996-11-19,742.1599731,0.00694976,0.0852755,15.22999954,,58.71612167,,,,,,,-0.70348654,,,,
1996-11-20,743.9500122,0.00240903,0.08166382,15.93999958,,65.95820618,,,,,,,-0.63468668,,,,
1996-11-21,742.75,-0.00161433,0.08274366,15.77000046,,54.30438614,,,,,,,-0.73944299,,,,
1996-11-22,748.7299805,0.0080189,0.07749216,14.92000008,,32.16085052,,,,,,,-0.86911459,,,,
1996-11-25,757.0300293,0.01102451,0.07993875,15.90999985,,81.45658112,,,,,,,-0.44705181,,,,
1996-11-26,755.960022,-0.00141443,0.07555266,16.96999931,,89.42377472,,,,,,,-0.33091441,,,,
1996-11-27,755,-0.00127074,0.07710046,16.95999908,,65.52331543,,,,,,,-0.63799149,,,,
1996-11-29,757.0200195,0.00267195,0.07554221,17.13999939,,62.81733704,,,,,,,-0.66458382,,,,
1996-12-02,756.5599976,-0.00060786,0.07633647,17.93000031,,84.55503082,,,,,,,-0.40253692,,,,
1996-12-03,748.2800293,-0.01100456,0.08942271,18.68000031,,83.23034668,,,,,,,-0.4213393,,,,
1996-12-04,745.0999756,-0.00425887,0.09264116,17.93000031,,91.63865662,,,,,,,-0.29538709,,,,
1996-12-05,744.3800049,-0.00096674,0.08870463,18.13999939,,80.48026276,,,,,,,-0.45931758,,,,
1996-12-06,739.5999756,-0.0064422,0.08069803,18.81999969,,91.83982849,,,,,,,-0.291933,,,,
1996-12-09,749.7600098,0.0136437,0.09137038,17.75,,58.94248581,,,,,,,-0.69992845,,,,
1996-12-10,747.539978,-0.00296538,0.09193381,17.87999916,,106.8570175,,,,,,,-0.04142844,,,,
1996-12-11,740.7299805,-0.00915163,0.09849501,19.68000031,,75.59802246,,,,,,,-0.52266099,,,,
1996-12-12,729.2999878,-0.01555101,0.11273533,20.45000076,,71.85613251,,,,,,,-0.56778725,,,,
1996-12-13,728.6400146,-0.00090535,0.112492,21.09000015,,39.61672592,,,,,,,-0.83354289,,,,
1996-12-16,720.9799805,-0.01056843,0.11527922,21.98999977,,87.5919342,,,,,,,-0.35578044,,,,
1996-12-17,726.039978,0.00699371,0.11805142,20.77000046,,75.20423889,,,,,,,-0.5266169,,,,
1996-12-18,731.539978,0.00754679,0.12149992,19.42000008,,57.24483109,,,,,,,-0.71378211,,,,
1996-12-19,745.7600098,0.01925197,0.13727008,18.77000046,,89.66348267,,,,,,,-0.32340945,,,,
1996-12-20,748.8699951,0.00416155,0.13775393,18.85000038,,122.0030518,,,,,,,0.21878075,,,,
1996-12-23,746.9199829,-0.00260734,0.13797184,19.5,,110.5791779,,,,,,,0.02523657,,,,
1996-12-24,751.0300293,0.00548758,0.13645002,18.68000031,,57.39597702,,,,,,,-0.71260652,,,,
1996-12-26,755.8200073,0.00635763,0.13266725,18.59000015,,75.28562927,,,,,,,-0.52505297,,,,
1996-12-27,756.789978,0.00128251,0.13265342,19.12999916,,61.72486496,,,,,,,-0.67349956,,,,
1996-12-30,753.8499756,-0.0038924,0.1332922,19.51000023,,137.61409,,,,,,,0.45676264,,,,
1996-12-31,740.7399902,-0.0175437,0.1458517,20.92000008,3.13,119.3718109,,,,,,,0.17622561,,,,
1997-01-02,737.0100098,-0.0050482,0.14649743,21.13999939,3.06,93.87843323,,,,,,,-0.25638278,,,,
1997-01-03,748.0300293,0.01484165,0.15206009,19.12999916,3.09,57.44337082,,,,,,,-0.71215637,,,,
1997-01-06,747.6500244,-0.00050814,0.15129458,19.88999939,3.1,72.94514465,,,,,,,-0.55341458,,,,
1997-01-07,753.2299805,0.00743561,0.15329089,19.35000038,3.1,76.10932159,,,,,,,-0.51416216,,,,
1997-01-08,748.4099731,-0.00641968,0.15327795,20.23999977,3.07,39.35015488,,,,,,,-0.83469466,,,,
1997-01-09,754.8499756,0.0085681,0.14876254,20.90999985,3.13,34.83246994,,,,,,,-0.8566564,,,,
1997-01-10,759.5,0.0061413,0.14956943,19.62999916,3.16,53.69917679,,,,,,,-0.7414684,,,,
1997-01-13,759.5100098,1.318e-05,0.14522665,19.84000015,3.04,33.88816071,,,,,,,-0.86055675,,,,
1997-01-14,768.8599854,0.01223538,0.13649859,19.27000046,3.09,35.39068222,,,,,,,-0.85340321,,,,
1997-01-15,767.2000122,-0.00216134,0.13696374,19.39999962,3.07,52.41404724,,,,,,,-0.75028356,,,,
1997-01-16,769.75,0.00331825,0.12851247,19.61000061,3.02,52.73740005,,,,,,,-0.74759495,,,,
1997-01-17,776.1699829,0.00830576,0.12909026,18.62999916,3.04,40.54932022,,,,,,,-0.82664591,,,,
1997-01-20,776.7000122,0.00068264,0.12835197,18.60000038,3.03,58.73347092,,,,,,,-0.69760882,,,,
1997-01-21,782.7199707,0.0077208,0.11534467,17.80999947,3.05,48.06180573,,,,,,,-0.78044397,,,,
1997-01-22,786.2299805,0.00447435,0.11541323,17.09000015,2.99,48.25801086,,,,,,,-0.77887161,,,,
1997-01-23,777.5599976,-0.01108854,0.12343467,18.46999931,2.97,50.96258163,,,,,,,-0.75955931,,,,
1997-01-24,770.5200195,-0.00909517,0.12835463,19.32999992,2.94,52.5208931,,,,,,,-0.74769205,,,,
1997-01-27,765.0200195,-0.00716363,0.13007011,20.15999985,2.9,56.90299988,,,,,,,-0.71212971,,,,
1997-01-28,765.0200195,0,0.13005822,20.73999977,2.92,36.24253464,,,,,,,-0.84768391,,,,
1997-01-29,772.5,0.00973001,0.13277412,20.22999954,2.94,59.56665039,,,,,,,-0.68802584,,,,
1997-01-30,784.1699829,0.0149938,0.12245064,19.46999931,2.97,69.69965363,,,,,,,-0.58418714,,,,
1997-01-31,786.1599731,0.00253449,0.11916819,19.46999931,3.04,34.90253448,,,,,,,-0.85367565,,,,
1997-02-03,786.7299805,0.00072479,0.11138351,19.57999992,3.08,45.49094009,,,,,,,-0.79532531,,,,
1997-02-04,789.2600098,0.00321072,0.11090321,19.43000031,3.08,49.07507706,,,,,,,-0.77116681,,,,
1997-02-05,778.2800293,-0.01400942,0.12326254,21.05999947,3.05,37.43014526,,,,,,,-0.8407416,,,,
1997-02-06,780.1500244,0.00239985,0.1198083,20.15999985,3.03,52.26931381,,,,,,,-0.74721808,,,,
1997-02-07,789.5599976,0.01198959,0.1227303,18.89999962,3.06,78.22285461,,,,,,,-0.47614102,,,,
1997-02-10,785.4299927,-0.0052445,0.12438059,20.64999962,3.04,69.18138885,,,,,,,-0.58756621,,,,
1997-02-11,789.5900269,0.00528253,0.12487272,19.96999931,3.03,45.4734726,,,,,,,-0.79436709,,,,
1997-02-12,802.7700195,0.01655441,0.13018232,19.47999954,3.01,63.45914841,,,,,,,-0.64800724,,,,
1997-02-13,811.8200073,0.01121038,0.13293695,19.22999954,3.04,39.24068451,,,,,,,-0.83053162,,,,
1997-02-14,808.4799805,-0.00412273,0.13497857,19.18000031,3.05,38.00827789,,,,,,,-0.83677741,,,,
1997-02-18,816.289978,0.00961374,0.13578092,19.70000076,3.01,57.32130051,,,,,,,-0.70439386,,,,
1997-02-19,812.4899902,-0.00466606,0.13788121,20.61000061,2.98,90.88407135,,,,,,,-0.28754947,,,,
1997-02-20,802.7999878,-0.01199799,0.14459119,21.40999985,2.89,66.71838379,,,,,,,-0.61271699,,,,
1997-02-21,801.7700195,-0.00128379,0.14432693,20.54999924,2.89,53.63204956,,,,,,,-0.73478708,,,,
1997-02-24,810.2800293,0.0105581,0.14105328,19.84000015,2.85,43.07120895,,,,,,,-0.80792566,,,,
1997-02-25,812.0300293,0.00215742,0.13520287,19.97999954,2.83,36.54788589,,,,,,,-0.84345283,,,,
1997-02-26,805.6799927,-0.00785069,0.13584098,20.73999977,2.71,56.20124435,,,,,,,-0.71270423,,,,
1997-02-27,795.0700073,-0.01325646,0.14623732,21.07999992,2.71,65.46576691,,,,,,,-0.62438848,,,,
1997-02-28,790.8200073,-0.00535978,0.14531164,21.10000038,2.73,52.04588699,,-0.7,,,,,-0.7459271,,,,
