Date,sigma_real,sigma_pred,Lambda,Cq,Delta,gamma_t
2024-01-26,0.08984231,0.26217950318247485,0.45575501510374417,0.47313910543589954,0.11529488472911317,0.41115484918329787
2024-01-29,0.0925294,0.17050181901679698,0.35060266221120095,0.37788701560789595,0.10372915410412212,0.4154998052941884
2024-01-30,0.09273118,0.14980162825783397,0.29405411101346457,0.42144386772248804,0.11248254732014164,0.3777549693757623
2024-01-31,0.11036976,0.22305212302940278,0.39232754308833717,0.4855615176826297,0.10938866937802391,0.4113657135929707
2024-02-01,0.11480028,0.22645084299871382,0.38196104898743455,0.5225359240342399,0.05914941289054254,0.2547764110930346
2024-02-02,0.11321578,0.16729895476501674,0.3256025652302441,0.4234806508388833,0.008704598121917761,0.1932312331705939
2024-02-05,0.11305836,0.17576518566572288,0.3295080713600299,0.44986327035704143,0.11674633377982699,0.24665742304147142
2024-02-06,0.1130336,0.12030074191540661,0.2564474187553466,0.3697588754405454,0.10593091471046753,0.23123340222292918
2024-02-07,0.10724365,0.07145583954663882,0.1847936537715609,0.25923044808798956,0.08350680946394348,0.2628611870059489
2024-02-08,0.10657629,0.07468588264431869,0.17800080926496897,0.2964482010427298,0.09205180471629114,0.2660890575455075
2024-02-09,0.10660617,0.05871563859047882,0.1451068859758819,0.264550411780512,0.09451467514611175,0.26702483167582003
2024-02-12,0.10671015,0.2790534431675327,0.41500211686093413,0.6256963778612763,0.24637037177742194,0.2837112937679814
